PROJECT_NAME,PROJECT_TYPE,PRODUCT_NAME,ISSUE_SEVERITY,CVE,CWE,SEMVER_VULNERABLE_RANGE,FIXED_IN_VERSION,VULNERABILITY_PUBLICATION_DATE,FIRST_INTRODUCED,UPDATED_AT
pysaml2,pip,OSV Database,unknown,CVE-2021-21238,,>=0,6.5.0,2021-01-21T15:15:00Z,,2023-11-08T04:04:39.068101Z
pysaml2,pip,OSV Database,unknown,CVE-2021-21239,,>=0,6.5.0,2021-01-21T15:15:00Z,,2023-11-08T04:04:39.128716Z
dash-core-components,pip,OSV Database,moderate,CVE-2024-21485,,>=0,2.0.0,2024-02-02T06:30:31Z,,2025-05-16T02:37:12.630553Z
uwsgi,pip,OSV Database,high,CVE-2018-7490,,>=0,2.0.17,2022-05-14T03:35:52Z,,2024-11-18T23:02:33.020001Z
uwsgi,pip,OSV Database,high,CVE-2023-27522,,>=0,2.0.22,2023-03-07T18:30:39Z,,2024-02-16T08:24:21.189999Z
uwsgi,pip,OSV Database,unknown,CVE-2018-7490,,>=0,2.0.17,2018-02-26T22:29:00Z,,2024-04-29T11:41:31.764045Z
flask-admin,pip,OSV Database,moderate,CVE-2018-16516,,>=0,1.5.3,2018-12-19T19:23:52Z,,2024-09-20T18:01:55.773268Z
flask-admin,pip,OSV Database,unknown,CVE-2018-16516,,>=0,1.5.3,2018-09-05T14:29:00Z,,2023-11-08T04:00:01.239033Z
flask-oidc,pip,OSV Database,high,CVE-2016-1000001,,>=0,1.0.0,2022-05-17T02:58:43Z,,2024-09-20T20:24:21.765387Z
flask-oidc,pip,OSV Database,unknown,CVE-2016-1000001,,>=0,1.0.0,2016-10-07T18:59:00Z,,2024-04-29T17:11:26.229140Z
sglang,pip,OSV Database,moderate,CVE-2025-10164,,>=0,0.5.4,2025-09-09T21:30:26Z,,2025-10-29T16:13:45.960612Z
dash-html-components,pip,OSV Database,moderate,CVE-2024-21485,,>=0,2.0.0,2024-02-02T06:30:31Z,,2025-05-16T02:37:12.630553Z
open-webui,pip,OSV Database,moderate,CVE-2024-7033,,>=0,,2025-03-20T12:32:45Z,,2025-03-21T17:43:17.305613Z
open-webui,pip,OSV Database,high,CVE-2024-7053,,>=0,,2025-03-20T12:32:46Z,,2025-03-21T17:43:17.722998Z
open-webui,pip,OSV Database,moderate,CVE-2024-7037,,>=0,,2024-10-09T21:31:08Z,,2024-10-09T22:27:14.037349Z
open-webui,pip,OSV Database,high,,,>=0,,2025-03-20T12:32:51Z,,2025-04-15T20:16:08.232629Z
open-webui,pip,OSV Database,moderate,CVE-2024-6706,,>=0,,2024-08-08T00:31:44Z,,2024-08-08T16:57:08.984562Z
open-webui,pip,OSV Database,high,CVE-2024-7983,,>=0,,2025-03-20T12:32:47Z,,2025-10-16T08:05:11.719781Z
open-webui,pip,OSV Database,high,,,>=0,0.4.7,2025-03-20T12:32:46Z,,2025-04-15T20:11:55.165496Z
open-webui,pip,OSV Database,high,CVE-2024-7806,,>=0,0.3.33,2025-03-20T12:32:46Z,,2025-03-21T21:45:28.493569Z
open-webui,pip,OSV Database,high,CVE-2024-8053,,>=0,,2025-03-20T12:32:47Z,,2025-03-27T04:05:00.310291Z
open-webui,pip,OSV Database,moderate,CVE-2024-7045,,>=0,,2025-03-20T12:32:46Z,,2025-10-16T08:07:31.941596Z
open-webui,pip,OSV Database,high,CVE-2024-12537,,>=0,,2025-03-20T12:32:43Z,,2025-04-01T23:28:59.272222Z
open-webui,pip,OSV Database,high,CVE-2025-64496,,>=0,0.6.35,2025-11-07T17:37:33Z,,2025-11-07T18:12:38.481853Z
open-webui,pip,OSV Database,moderate,CVE-2024-7034,,>=0,,2025-03-20T12:32:45Z,,2025-03-21T17:43:17.386713Z
open-webui,pip,OSV Database,high,CVE-2024-8060,,>=0,0.5.17,2025-03-20T12:32:47Z,,2025-10-15T20:04:25.072364Z
open-webui,pip,OSV Database,high,CVE-2024-12534,,>=0,,2025-03-20T12:32:43Z,,2025-03-21T18:23:47.613456Z
open-webui,pip,OSV Database,high,CVE-2024-7990,,>=0,,2025-03-20T12:32:47Z,,2025-03-21T22:05:50.769999Z
open-webui,pip,OSV Database,moderate,CVE-2024-7046,,>=0,,2025-03-20T12:32:46Z,,2025-10-16T08:05:42.260342Z
open-webui,pip,OSV Database,moderate,CVE-2024-7044,,>=0,,2025-03-20T12:32:45Z,,2025-03-21T17:43:17.579185Z
open-webui,pip,OSV Database,high,CVE-2024-7043,,>=0,,2025-03-20T12:32:45Z,,2025-10-16T08:05:35.565771Z
open-webui,pip,OSV Database,low,CVE-2024-7038,,>=0,,2024-10-09T21:31:08Z,,2024-10-15T23:43:09.137659Z
open-webui,pip,OSV Database,moderate,CVE-2024-7035,,>=0,,2025-03-20T12:32:46Z,,2025-03-21T22:45:47.783724Z
open-webui,pip,OSV Database,high,CVE-2024-7039,,>=0,,2025-03-20T12:32:45Z,,2025-10-15T16:31:26.852681Z
open-webui,pip,OSV Database,high,,,>=0,,2025-03-20T12:32:44Z,,2025-04-15T19:59:07.553396Z
open-webui,pip,OSV Database,high,CVE-2025-64495,,>=0,0.6.35,2025-11-07T15:25:23Z,,2025-11-07T15:57:57.935876Z
open-webui,pip,OSV Database,high,CVE-2024-7036,,>=0,,2025-03-20T12:32:45Z,,2025-07-21T19:57:24.964139Z
open-webui,pip,OSV Database,high,CVE-2024-7959,,>=0,,2025-03-20T12:32:46Z,,2025-03-21T21:45:28.566403Z
open-webui,pip,OSV Database,moderate,CVE-2024-7041,,>=0,,2024-10-09T21:31:08Z,,2025-10-15T17:19:09.553004Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-52313,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:33:57.240602Z
paddlepaddle,pip,OSV Database,critical,CVE-2022-46741,,>=0,2.4,2022-12-07T09:30:23Z,,2023-11-08T04:10:57.592222Z
paddlepaddle,pip,OSV Database,critical,CVE-2024-0818,,>=0,,2024-03-07T15:30:38Z,,2025-01-23T23:37:55.082692Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-52303,,>=0,2.6.0,2024-01-03T09:30:32Z,,2024-11-22T18:23:55.922468Z
paddlepaddle,pip,OSV Database,critical,CVE-2023-52314,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:33:13.272824Z
paddlepaddle,pip,OSV Database,high,CVE-2023-52304,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:26:35.824591Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-52302,,>=0,2.6.0,2024-01-03T09:30:32Z,,2024-12-03T06:08:21.179831Z
paddlepaddle,pip,OSV Database,critical,CVE-2022-45908,,>=0,2.4,2022-11-26T03:30:27Z,,2023-11-08T04:10:54.247844Z
paddlepaddle,pip,OSV Database,high,CVE-2023-52309,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:24:14.037039Z
paddlepaddle,pip,OSV Database,high,CVE-2023-38669,,>=0,2.5.0,2023-07-26T12:30:28Z,,2025-02-13T05:13:20.054306Z
paddlepaddle,pip,OSV Database,critical,CVE-2023-38673,,>=0,2.5.0,2023-07-26T12:30:28Z,,2025-02-13T05:14:58.100055Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-38677,,>=0,2.6.0,2024-01-03T09:30:32Z,,2024-11-22T18:26:44.052602Z
paddlepaddle,pip,OSV Database,critical,CVE-2024-0521,,>=0,2.6.0,2024-01-20T21:30:25Z,,2024-02-16T08:23:56.167637Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-38672,,>=0,2.5.0,2023-07-26T12:30:28Z,,2025-02-13T05:14:24.989504Z
paddlepaddle,pip,OSV Database,high,CVE-2024-0817,,>=0,,2024-03-07T03:30:41Z,,2025-01-21T18:27:01.323531Z
paddlepaddle,pip,OSV Database,high,CVE-2023-52307,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:39:46.418900Z
paddlepaddle,pip,OSV Database,critical,CVE-2022-46742,,>=0,2.4.0,2022-12-07T09:30:23Z,,2024-11-22T18:34:03.125745Z
paddlepaddle,pip,OSV Database,high,CVE-2023-38671,,>=0,2.5.0,2023-07-26T12:30:28Z,,2025-02-13T05:14:42.317402Z
paddlepaddle,pip,OSV Database,critical,CVE-2023-52310,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:32:51.915168Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-38675,,>=0,2.6.0,2024-01-03T09:30:32Z,,2024-11-22T18:26:53.355296Z
paddlepaddle,pip,OSV Database,high,CVE-2024-1603,,>=0,,2024-03-23T21:30:39Z,,2025-01-24T20:23:39.009004Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-38678,,>=0,2.6.0,2024-01-03T09:30:32Z,,2024-11-22T18:22:17.311729Z
paddlepaddle,pip,OSV Database,critical,CVE-2024-0917,,>=0,,2024-03-07T09:30:33Z,,2025-01-21T18:36:21.256697Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-52312,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T21:07:56.905436Z
paddlepaddle,pip,OSV Database,high,CVE-2024-0815,,>=0,,2024-03-07T06:30:30Z,,2025-01-21T18:26:17.609547Z
paddlepaddle,pip,OSV Database,critical,CVE-2023-52311,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:33:34.984571Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-52306,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:28:30.497150Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-38670,,>=0,2.5.0,2023-07-26T12:30:28Z,,2025-02-13T05:30:56.318195Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-52305,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:27:19.197418Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-52308,,>=0,2.6.0,2024-01-03T09:30:33Z,,2024-11-22T18:29:25.304320Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-38676,,>=0,2.6.0,2024-01-03T09:30:32Z,,2024-11-22T18:49:20.233208Z
paddlepaddle,pip,OSV Database,moderate,CVE-2023-38674,,>=0,2.6.0,2024-01-03T09:30:31Z,,2024-11-22T18:29:09.276730Z
oslo-utils,pip,OSV Database,low,CVE-2014-7231,,>=0,0.2.0,2022-05-14T01:58:44Z,,2024-11-28T05:30:14.054279Z
oslo-utils,pip,OSV Database,moderate,CVE-2022-0718,,>=0,4.10.1,2022-08-29T20:06:50Z,,2024-10-08T13:02:50.171690Z
oslo-utils,pip,OSV Database,unknown,CVE-2022-0718,,>=0,4.10.1,2022-08-29T15:15:00Z,,2023-11-08T04:07:38.813658Z
elastic-apm,pip,OSV Database,moderate,CVE-2019-7617,,>=0,5.1.0,2022-05-24T16:54:36Z,,2024-09-20T18:17:41.719351Z
elastic-apm,pip,OSV Database,high,CVE-2021-37941,,>=1.10.0,1.27.0,2021-12-09T00:00:28Z,,2024-04-22T22:56:43.519877Z
elastic-apm,pip,OSV Database,unknown,CVE-2019-7617,,>=0,5.1.0,2019-08-22T17:15:00Z,,2023-11-08T04:01:39.037621Z
quart,pip,OSV Database,moderate,CVE-2024-49767,,>=0,0.20.0,2024-10-25T19:44:43Z,,2025-01-03T12:35:07.368029Z
aws-sam-cli,pip,OSV Database,moderate,CVE-2025-3048,,>=0,1.134.0,2025-03-31T22:36:52Z,,2025-10-14T22:48:26.869185Z
aws-sam-cli,pip,OSV Database,moderate,CVE-2025-3047,,>=0,1.133.0,2025-03-31T22:36:49Z,,2025-10-16T07:03:41.483332Z
aws-sam-cli,pip,OSV Database,moderate,,,>=0,1.122.0,2024-09-11T19:20:57Z,,2024-12-03T06:20:19.757185Z
vtk,pip,OSV Database,high,CVE-2021-42521,,>=0,9.0.1,2022-08-26T00:03:30Z,,2024-11-18T23:23:24.066411Z
vtk,pip,OSV Database,unknown,CVE-2021-42521,,>=0,9.0.1,2022-08-25T18:15:00Z,,2023-11-08T04:07:06.578141Z
ydata-profiling,pip,OSV Database,high,CVE-2024-37063,,>=3.7.0,,2024-06-04T12:31:05Z,,2024-06-05T13:41:43.287330Z
ydata-profiling,pip,OSV Database,high,CVE-2024-37064,,>=3.7.0,,2024-06-04T12:31:05Z,,2024-06-05T13:41:43.365070Z
ydata-profiling,pip,OSV Database,high,CVE-2024-37062,,>=3.7.0,,2024-06-04T12:31:05Z,,2024-06-05T13:41:43.201097Z
rembg,pip,OSV Database,high,CVE-2025-25302,,>=0,,2025-03-11T21:32:43Z,,2025-04-09T17:59:22.986651Z
rembg,pip,OSV Database,moderate,CVE-2025-25301,,>=0,,2025-03-11T21:31:01Z,,2025-04-09T17:59:20.454660Z
rope,pip,OSV Database,critical,CVE-2014-3539,,>=0,0.11.0,2018-07-26T16:08:49Z,,2024-10-21T21:54:39.786807Z
rope,pip,OSV Database,unknown,CVE-2014-3539,,>=0,0.11.0,2018-04-06T16:29:00Z,,2023-11-08T03:57:38.437208Z
apache-airflow-providers-jdbc,pip,OSV Database,high,CVE-2023-22886,,>=0,4.0.0,2023-06-29T12:30:24Z,,2024-02-16T08:21:22.880104Z
django-anymail,pip,OSV Database,critical,CVE-2018-6596,,>=0,1.2.1,2018-07-12T20:30:40Z,,2025-02-16T05:35:40.220058Z
django-anymail,pip,OSV Database,critical,CVE-2018-1000089,,>=0.2,1.4,2022-05-14T03:32:28Z,,2024-11-26T05:25:22.162736Z
django-anymail,pip,OSV Database,unknown,CVE-2018-1000089,,>=0.2,1.4,2018-03-13T15:29:00Z,,2023-11-08T03:59:34.466210Z
django-anymail,pip,OSV Database,unknown,CVE-2018-6596,,>=0,1.2.1,2018-02-03T21:29:00Z,,2023-11-08T04:00:21.817588Z
browser-use,pip,OSV Database,critical,CVE-2025-47241,,>=0,0.1.45,2025-05-05T18:25:04Z,,2025-05-05T19:12:12.985962Z
apache-airflow-providers-celery,pip,OSV Database,high,CVE-2023-46215,,>=3.3.0,3.4.1,2023-10-28T09:30:44Z,,2025-02-13T19:36:07.618738Z
apache-airflow-providers-mongo,pip,OSV Database,critical,CVE-2024-25141,,>=0,4.0.0,2024-02-20T21:30:26Z,,2025-05-01T00:12:10.551613Z
opencv-contrib-python-headless,pip,OSV Database,high,CVE-2019-14493,,>=0,4.1.1.26,2021-10-12T22:21:43Z,,2023-11-08T04:01:10.277900Z
opencv-contrib-python-headless,pip,OSV Database,high,CVE-2019-9423,,>=0,,2021-10-12T22:22:17Z,,2023-11-08T04:01:46.918531Z
opencv-contrib-python-headless,pip,OSV Database,high,CVE-2019-14491,,>=0 >=4.0.0.21,3.4.7.28,2021-10-12T22:07:14Z,,2024-02-17T05:23:29.311768Z
opencv-contrib-python-headless,pip,OSV Database,high,CVE-2019-14492,,>=0 >=4.0.0.21,3.4.7.28,2021-10-12T22:09:31Z,,2023-11-08T04:01:10.214908Z
opencv-contrib-python-headless,pip,OSV Database,moderate,CVE-2019-15939,,>=0,4.1.1.26,2021-10-12T22:21:56Z,,2023-11-08T04:01:15.432136Z
opencv-contrib-python-headless,pip,OSV Database,moderate,CVE-2019-19624,,>=0,4.1.0.25,2021-10-12T22:22:58Z,,2023-11-08T04:01:28.793614Z
opencv-contrib-python-headless,pip,OSV Database,high,CVE-2019-5063,,>=0,,2021-10-12T22:23:13Z,,2023-11-08T04:01:35.255310Z
opencv-contrib-python-headless,pip,OSV Database,high,CVE-2019-5064,,>=0,4.2.0.32,2021-10-12T22:23:21Z,,2023-11-08T04:01:35.314627Z
opencv-contrib-python-headless,pip,OSV Database,high,,,>=0,4.8.1.78,2024-08-30T23:37:14Z,,2024-12-01T05:23:01.132428Z
opencv-contrib-python-headless,pip,OSV Database,moderate,CVE-2019-16249,,>=0,4.1.2.30,2021-10-12T22:22:05Z,,2023-11-08T04:01:17.253384Z
opencv-contrib-python-headless,pip,OSV Database,unknown,,,>=0,4.8.1.78,2023-09-29T21:31:43.017134Z,,2023-09-29T21:15:27.863960Z
red-discordbot,pip,OSV Database,moderate,CVE-2020-15140,,>=0,3.3.11,2020-08-21T16:30:52Z,,2024-10-25T22:10:49.932034Z
red-discordbot,pip,OSV Database,moderate,CVE-2024-39905,,>=3.5.0,3.5.10,2024-07-11T17:32:42Z,,2024-07-11T18:45:47.543277Z
red-discordbot,pip,OSV Database,high,CVE-2020-15147,,>=0,3.3.12,2020-08-21T17:03:24Z,,2024-10-26T19:00:44.355194Z
red-discordbot,pip,OSV Database,moderate,CVE-2020-15278,,>=0,3.4.1,2020-10-27T20:30:48Z,,2024-10-25T21:54:27.629363Z
red-discordbot,pip,OSV Database,unknown,CVE-2020-15278,,>=0,3.4.1,2020-10-28T17:15:00Z,,2023-11-08T04:02:36.567886Z
deep-translator,pip,OSV Database,unknown,,,>=1.8.5,,2022-08-26T17:55:00Z,,2025-10-09T08:23:42.087417Z
capstone,pip,OSV Database,high,CVE-2017-6952,,>=0,3.0.5rc2,2022-05-17T02:51:51Z,,2024-11-21T22:42:12.715289Z
capstone,pip,OSV Database,moderate,CVE-2016-7151,,>=0,4.0.0,2022-05-24T16:45:42Z,,2024-11-22T05:12:30.867533Z
donfig,pip,OSV Database,critical,CVE-2019-7537,,>=0,0.4.0,2022-05-14T01:15:39Z,,2024-09-20T16:35:42.367450Z
donfig,pip,OSV Database,unknown,CVE-2019-7537,,>=0,0.4.0,2019-03-21T20:29:00Z,,2023-11-08T04:01:38.674137Z
deepspeed,pip,OSV Database,high,CVE-2024-43497,,>=0,0.15.1,2024-10-08T18:33:15Z,,2024-10-18T16:22:48.470963Z
restrictedpython,pip,OSV Database,high,CVE-2024-47532,,>=0,7.3,2024-09-30T17:14:00Z,,2025-01-21T18:21:23.819184Z
restrictedpython,pip,OSV Database,high,CVE-2025-22153,,>=6.0,8.0,2025-01-23T17:19:34Z,,2025-01-23T23:28:04.551166Z
restrictedpython,pip,OSV Database,high,CVE-2023-37271,,>=0 >=6.0a1.dev0 >=0,5.3,2023-07-10T21:53:22Z,,2024-02-16T08:18:40.438142Z
restrictedpython,pip,OSV Database,high,CVE-2023-41039,,>=0 >=6.0,5.4,2023-08-30T20:47:58Z,,2024-02-16T08:18:58.766349Z
restrictedpython,pip,OSV Database,unknown,CVE-2023-37271,,>=0,5.3,2023-07-11T18:15:00Z,,2023-11-08T04:13:00.793569Z
signxml,pip,OSV Database,moderate,CVE-2025-48994,,>=0,4.0.4,2025-06-05T00:38:20Z,,2025-06-05T01:13:11.687029Z
signxml,pip,OSV Database,moderate,CVE-2025-48995,,>=0,4.0.4,2025-06-05T00:37:19Z,,2025-06-05T01:12:39.036841Z
litestar,pip,OSV Database,low,,,>=0,2.17.0,2025-08-11T23:07:36Z,,2025-08-12T00:12:19.054355Z
litestar,pip,OSV Database,high,CVE-2024-32982,,>=2.8.0 >=2.7.0 >=2.0.0,2.8.3,2024-05-06T14:20:50Z,,2024-07-08T19:06:06.271311Z
litestar,pip,OSV Database,high,CVE-2024-52581,,>=0,2.13.0,2024-11-20T21:38:58Z,,2025-01-21T18:26:20.325454Z
litestar,pip,OSV Database,high,CVE-2025-59152,,>=2.17.0,2.18.0,2025-10-06T20:18:00Z,,2025-10-13T15:13:31Z
pymatgen,pip,OSV Database,moderate,CVE-2022-42964,,>=0,,2022-11-10T12:01:17Z,,2024-02-21T05:18:35.543334Z
pymatgen,pip,OSV Database,critical,CVE-2024-23346,,>=0,2024.2.20,2024-02-21T18:04:00Z,,2025-02-06T18:26:10.018930Z
mitmproxy,pip,OSV Database,critical,CVE-2021-39214,,>=0,7.0.3,2021-09-20T19:53:30Z,,2024-10-01T19:36:07.296811Z
mitmproxy,pip,OSV Database,moderate,,,>=0,12.1.2,2025-08-25T21:01:00Z,,2025-08-25T21:35:29.960345Z
mitmproxy,pip,OSV Database,critical,CVE-2018-14505,,>=0,4.0.4,2018-07-31T18:18:19Z,,2024-10-01T19:37:25.531922Z
mitmproxy,pip,OSV Database,critical,CVE-2022-24766,,>=0,8.0.0,2022-03-22T19:22:59Z,,2025-02-22T05:12:43.323943Z
mitmproxy,pip,OSV Database,high,CVE-2025-23217,,>=0,11.1.2,2025-02-06T17:07:41Z,,2025-02-06T20:13:22.112703Z
mitmproxy,pip,OSV Database,unknown,CVE-2018-14505,,>=0,4.0.4,2018-07-22T18:29:00Z,,2023-11-08T03:59:55.280113Z
mitmproxy,pip,OSV Database,unknown,CVE-2021-39214,,>=0,7.0.3,2021-09-16T15:15:00Z,,2023-11-08T04:06:33.964757Z
mitmproxy,pip,OSV Database,unknown,CVE-2022-24766,,>=0,8.0.0,2022-03-21T19:15:00Z,,2023-11-08T04:08:35.674152Z
apache-airflow-providers-odbc,pip,OSV Database,high,CVE-2023-34395,,>=0,4.0.0,2023-06-27T12:30:42Z,,2024-02-16T08:18:55.766816Z
apache-airflow-providers-odbc,pip,OSV Database,moderate,CVE-2023-35798,,>=0,4.0.0,2023-06-27T12:30:42Z,,2025-02-22T05:12:58.805262Z
anki,pip,OSV Database,high,CVE-2024-26020,,>=0,24.06,2024-07-22T15:32:41Z,,2025-11-04T20:34:24.683480Z
anki,pip,OSV Database,low,CVE-2024-32152,,>=0,24.6,2024-07-22T15:32:41Z,,2024-07-26T16:24:14.400574Z
anki,pip,OSV Database,moderate,CVE-2024-29073,,>=0,24.6,2024-07-22T15:32:41Z,,2024-07-26T16:39:21.193140Z
pulsar-client,pip,OSV Database,high,CVE-2022-33684,,>=0 >=2.8.0 >=2.9.0 >=2.10.0,2.7.5,2022-11-04T19:01:17Z,,2025-05-02T22:04:28.512072Z
pipreqs,pip,OSV Database,critical,CVE-2023-31543,,>=0.3.0,0.4.12,2023-06-30T21:30:26Z,,2024-10-14T18:48:38.278705Z
pipreqs,pip,OSV Database,unknown,CVE-2023-31543,,>=0.3.0,0.4.12,2023-06-30T20:15:00Z,,2023-11-08T04:12:30.987947Z
adyen,pip,OSV Database,moderate,,,>=2.2.0,7.1.0,2024-08-30T18:51:58Z,,2024-12-01T05:34:43.277648Z
adyen,pip,OSV Database,unknown,,,>=2.2.0,7.1.0,2023-01-24T00:00:00Z,,2023-01-24T00:00:00Z
pydrive2,pip,OSV Database,low,CVE-2023-49297,,>=0,1.16.2,2023-12-05T23:43:07Z,,2024-11-22T20:44:16.710289Z
imagecodecs,pip,OSV Database,high,,,>=0,2023.9.18,2023-10-05T00:07:46Z,,2024-11-28T05:41:59.007222Z
imagecodecs,pip,OSV Database,unknown,,,>=0,2023.9.18,2023-09-20T05:31:28.958082Z,,2023-09-20T05:12:42.403706Z
embedchain,pip,OSV Database,moderate,CVE-2024-23732,,>=0,0.1.57,2024-01-21T18:30:34Z,,2024-12-06T05:32:39.453648Z
embedchain,pip,OSV Database,critical,CVE-2024-23731,,>=0,0.1.57,2024-01-21T18:30:34Z,,2024-02-16T08:14:04.089449Z
embedchain,pip,OSV Database,unknown,CVE-2024-23731,,>=0,0.1.57,2024-01-21T17:15:00Z,,2024-01-22T21:41:39.147283Z
embedchain,pip,OSV Database,unknown,CVE-2024-23732,,>=0,0.1.57,2024-01-21T17:15:00Z,,2024-01-22T21:56:40.981868Z
django-ses,pip,OSV Database,low,CVE-2023-33185,,>=0,3.5.0,2023-05-22T19:41:56Z,,2025-02-17T05:36:10.011835Z
django-ses,pip,OSV Database,unknown,CVE-2023-33185,,>=0,3.5.0,2023-05-26T21:15:00Z,,2023-11-08T04:12:39.443618Z
agno,pip,OSV Database,high,CVE-2025-64168,,>=2.0.0,2.2.2,2025-10-31T21:24:53Z,,2025-10-31T22:12:46.704033Z
sqlitedict,pip,OSV Database,high,CVE-2024-35515,,>=0,,2024-09-18T15:30:52Z,,2024-09-18T22:49:50.093172Z
rpyc,pip,OSV Database,high,CVE-2024-27758,,>=4.0.0,6.0.0,2024-03-06T17:05:30Z,,2024-08-02T15:50:25.508856Z
rpyc,pip,OSV Database,high,CVE-2019-16328,,>=4.1.0,4.1.1,2021-02-17T19:50:58Z,,2023-11-08T04:01:17.495506Z
rpyc,pip,OSV Database,unknown,CVE-2019-16328,,>=4.1.0,4.1.2,2019-10-03T20:15:00Z,,2023-11-08T04:01:17.495506Z
rpyc,pip,OSV Database,unknown,CVE-2024-27758,,>=0,6.0.0,2024-03-12T16:15:00Z,,2024-03-12T19:41:32.129797Z
copier,pip,OSV Database,high,CVE-2025-55201,,>=0,9.9.1,2025-08-18T21:00:23Z,,2025-08-18T21:57:29.152643Z
copier,pip,OSV Database,moderate,CVE-2025-55214,,>=7.1.0,9.9.1,2025-08-18T21:01:07Z,,2025-08-18T21:57:29.395686Z
django-two-factor-auth,pip,OSV Database,moderate,CVE-2020-15105,,>=0,1.12,2020-07-10T20:55:00Z,,2024-09-16T21:45:55.894005Z
django-two-factor-auth,pip,OSV Database,unknown,CVE-2020-15105,,>=0,1.12,2020-07-10T21:15:00Z,,2023-11-08T04:02:29.366784Z
crawl4ai,pip,OSV Database,moderate,CVE-2025-28197,,>=0,,2025-04-18T21:31:20Z,,2025-04-21T22:12:13.041005Z
suds-py3,pip,OSV Database,moderate,CVE-2013-2217,,>=0,1.4.4.1,2022-05-14T01:08:23Z,,2024-10-28T14:53:28.149849Z
suds-py3,pip,OSV Database,unknown,CVE-2013-2217,,>=0,1.4.4.1,2013-09-23T20:55:00Z,,2023-11-08T03:57:18.590032Z
qiskit,pip,OSV Database,critical,CVE-2025-2000,,>=0 >=2.0.0rc1,1.4.2,2025-03-14T19:56:14Z,,2025-05-02T22:02:58.997199Z
qiskit,pip,OSV Database,high,CVE-2025-1403,,>=0.45.0,1.3.0,2025-02-21T21:42:43Z,,2025-02-21T22:12:04.426888Z
python-keystoneclient,pip,OSV Database,high,CVE-2013-2104,,>=0,0.2.4,2022-05-17T04:54:13Z,,2024-10-25T21:23:56.152415Z
python-keystoneclient,pip,OSV Database,high,CVE-2014-7144,,>=0 >=1.0,0.11.0,2022-05-17T03:45:51Z,,2024-09-27T18:35:12.684542Z
python-keystoneclient,pip,OSV Database,low,CVE-2013-2013,,>=0,0.2.4,2022-05-17T00:55:33Z,,2024-10-16T21:04:49.797802Z
python-keystoneclient,pip,OSV Database,critical,CVE-2013-2167,,>=0.2.3,0.3.0,2020-03-10T20:39:05Z,,2024-10-24T22:38:14.037898Z
python-keystoneclient,pip,OSV Database,critical,CVE-2013-2166,,>=0.2.3,0.3.0,2021-10-12T16:31:43Z,,2024-10-25T21:43:30.271504Z
python-keystoneclient,pip,OSV Database,low,CVE-2014-0105,,>=0,0.7.0,2022-05-17T00:13:54Z,,2024-10-25T21:01:25.911089Z
python-keystoneclient,pip,OSV Database,high,CVE-2015-1852,,>=0,1.4.0,2022-05-17T03:17:26Z,,2024-09-27T18:12:14.011523Z
python-keystoneclient,pip,OSV Database,moderate,CVE-2013-2030,,>=0,0.2.4,2022-05-17T04:44:52Z,,2024-12-03T06:08:20.140725Z
python-keystoneclient,pip,OSV Database,moderate,CVE-2013-2255,,>=0,0.4.0,2022-05-05T00:28:57Z,,2024-05-02T13:41:44.118525Z
python-keystoneclient,pip,OSV Database,unknown,CVE-2013-2013,,>=0,0.2.4,2013-10-01T20:55:00Z,,2023-11-08T03:57:16.682547Z
python-keystoneclient,pip,OSV Database,unknown,CVE-2013-2104,,>=0,0.2.4,2014-01-21T18:55:00Z,,2023-11-08T03:57:17.543369Z
python-keystoneclient,pip,OSV Database,unknown,CVE-2014-0105,,>=0,0.7.0,2014-04-15T14:55:00Z,,2023-11-08T03:57:31.384306Z
python-keystoneclient,pip,OSV Database,unknown,CVE-2014-7144,,>=0 >=1.0,0.11.0,2014-10-02T14:55:00Z,,2023-11-08T03:57:44.312368Z
